Date,Close,Open,High,Low
2016-12-23T05:00:00.000Z,910.9325,842.63875,910.9325,842.17875
2016-12-24T05:00:00.000Z,910.2475,910.9325,918.94875,878.91
2016-12-25T05:00:00.000Z,870.13125,910.2475,916.55625,869.47
2016-12-26T05:00:00.000Z,905.45625,870.13125,909.84625,858.03625
2016-12-27T05:00:00.000Z,900.36625,905.45625,906.88875,893.62125
2016-12-28T05:00:00.000Z,948.89875,900.36625,949.80625,900.02625
2016-12-29T05:00:00.000Z,971.645,948.89875,982.86875,947.03
2016-12-30T05:00:00.000Z,954.84375,971.645,977.7925,949.61875
2016-12-31T05:00:00.000Z,952.455,954.84375,964.72625,928.9875
2017-01-01T05:00:00.000Z,964.325,952.455,968.485,949.08625
2017-01-02T05:00:00.000Z,1009.97375,964.325,1011.525,963.53
2017-01-03T05:00:00.000Z,1028.33375,1009.97375,1034.105,998.62125
2017-01-04T05:00:00.000Z,1047.09999,1028.33375,1048.12375,1013.3775
2017-01-05T05:00:00.000Z,1140.385,1047.09999,1141.9975,1047.06375
2017-01-06T05:00:00.000Z,985.93875,1140.385,1153.02,887.46625
2017-01-07T05:00:00.000Z,837.83625,985.93875,990.37125,821.655
2017-01-08T05:00:00.000Z,923.52375,837.83625,923.7475,816.36375
2017-01-09T05:00:00.000Z,889.33875,923.52375,942.0625,878.10125
2017-01-10T05:00:00.000Z,905.22625,889.33875,911.99625,881.1575
2017-01-11T05:00:00.000Z,910.60625,905.22625,914.02375,897.57375
2017-01-12T05:00:00.000Z,772.66125,910.60625,919.55875,747.49625
2017-01-13T05:00:00.000Z,784.89375,772.66125,828.08875,746.685
2017-01-14T05:00:00.000Z,820.68875,784.89375,839.23,774.35875
2017-01-15T05:00:00.000Z,821.19625,820.68875,835.555,810.6425
2017-01-16T05:00:00.000Z,830.74,821.19625,834.7025,810.21625
2017-01-17T05:00:00.000Z,848.58125,830.74,848.58125,820.91625
2017-01-18T05:00:00.000Z,890.29375,848.58125,914.8025,848.58125
2017-01-19T05:00:00.000Z,888.0625,890.29375,901.83375,848.60875
2017-01-20T05:00:00.000Z,896.16375,888.0625,905.4225,884.185
2017-01-21T05:00:00.000Z,920.58875,896.16375,921.18125,882.29625
2017-01-22T05:00:00.000Z,934.7775,920.58875,936.2525,912.0725
2017-01-23T05:00:00.000Z,920.365,934.7775,936.7525,893.0075
2017-01-24T05:00:00.000Z,912.2125,920.365,926.9975,891.405
2017-01-25T05:00:00.000Z,898.55,912.2125,922.1475,884.78875
2017-01-26T05:00:00.000Z,901.05,898.55,901.48,888.01875
2017-01-27T05:00:00.000Z,912.84375,901.05,919.1325,896.2825
2017-01-28T05:00:00.000Z,919.795,912.84375,921.56875,909.4
2017-01-29T05:00:00.000Z,920.82875,919.795,922.06125,917.82125
2017-01-30T05:00:00.000Z,916.91125,920.82875,921.50875,912.955
2017-01-31T05:00:00.000Z,921.35125,916.91125,921.8175,915.77
2017-02-01T05:00:00.000Z,973.065,921.35125,978.185,920.64875
2017-02-02T05:00:00.000Z,982.8275,973.065,992.41875,964.4075
2017-02-03T05:00:00.000Z,1020.09,982.8275,1020.12375,982.33375
2017-02-04T05:00:00.000Z,1011.215,1020.09,1024.1425,995.87
2017-02-05T05:00:00.000Z,1029.40124,1011.215,1040.08625,1004.3775
2017-02-06T05:00:00.000Z,1019.3125,1029.40124,1030.33625,1006.51875
2017-02-07T05:00:00.000Z,1029.40875,1019.3125,1030.405,1018.23
2017-02-08T05:00:00.000Z,1067.70875,1029.40875,1067.79625,1029.40875
2017-02-09T05:00:00.000Z,1072.205,1067.70875,1072.22875,1018.19125
2017-02-10T05:00:00.000Z,974.95875,1072.205,1077.7625,942.45375
2017-02-11T05:00:00.000Z,997.2275,974.95875,1000.98625,954.27625
2017-02-12T05:00:00.000Z,1004.71375,997.2275,1015.99625,997.2275
2017-02-13T05:00:00.000Z,1004.85375,1004.71375,1008.49,997.45625
2017-02-14T05:00:00.000Z,994.58,1004.85375,1007.28,976.28875
2017-02-15T05:00:00.000Z,1003.59,994.58,1016.445,987.33125
2017-02-16T05:00:00.000Z,1018.41125,1003.59,1021.98375,1001.00375
2017-02-17T05:00:00.000Z,1038.86625,1018.41125,1041.52375,1016.995
2017-02-18T05:00:00.000Z,1058.315,1038.86625,1058.60375,1027.9875
2017-02-19T05:00:00.000Z,1052.84375,1058.315,1066.83625,1051.02
2017-02-20T05:00:00.000Z,1046.66249,1052.84375,1061.3175,1045.30874
2017-02-21T05:00:00.000Z,1079.5825,1046.66249,1084.50375,1046.66249
2017-02-22T05:00:00.000Z,1112.86375,1079.5825,1126.48625,1079.3475
2017-02-23T05:00:00.000Z,1122.515,1112.86375,1132.51,1101.9
2017-02-24T05:00:00.000Z,1193.501,1122.515,1193.961,1120.73
2017-02-25T05:00:00.000Z,1182.429,1193.501,1206.596,1101.385
2017-02-26T05:00:00.000Z,1139.848,1182.429,1184.183,1126.26
2017-02-27T05:00:00.000Z,1189.366,1139.848,1192.252,1139.795
2017-02-28T05:00:00.000Z,1189.94699,1189.366,1210.156,1173.095
2017-03-01T05:00:00.000Z,1193.611,1189.94699,1198.163,1179.97
2017-03-02T05:00:00.000Z,1221.05,1193.611,1233.298,1187.33199
2017-03-03T05:00:00.000Z,1269.776,1221.05,1284.334,1216.03
2017-03-04T05:00:00.000Z,1285.376,1269.776,1293.469,1258.487
2017-03-05T05:00:00.000Z,1260.668,1285.376,1287.61,1239.568
2017-03-06T05:00:00.000Z,1273.24699,1260.668,1280.579,1245.911
2017-03-07T05:00:00.000Z,1280.30499,1273.24699,1285.181,1268.809
2017-03-08T05:00:00.000Z,1206.357,1280.30499,1280.427,1188.174
2017-03-09T05:00:00.000Z,1153.06,1206.357,1225.5,1135.086
2017-03-10T05:00:00.000Z,1200.557,1153.06,1208.63899,1147.435
2017-03-11T05:00:00.000Z,1147.625,1200.557,1325.81299,1022.68
2017-03-12T05:00:00.000Z,1186.351,1147.625,1200.383,1146.877
2017-03-13T04:00:00.000Z,1235.553,1186.351,1237.781,1178.066
2017-03-14T04:00:00.000Z,1242.806,1235.553,1247.261,1216.20699
2017-03-15T04:00:00.000Z,1245.892,1242.806,1257.797,1227.108
2017-03-16T04:00:00.000Z,1247.67099,1245.892,1260.62999,1245.099
2017-03-17T04:00:00.000Z,1126.08199,1247.67099,1248.29199,1103.531
2017-03-18T04:00:00.000Z,1062.07,1126.08199,1164.222,1057.345
2017-03-19T04:00:00.000Z,1000.24599,1062.07,1094.412,944.113
2017-03-20T04:00:00.000Z,1036.226,1000.24599,1058.91,977.506
2017-03-21T04:00:00.000Z,1065.481,1036.226,1065.50599,1015.041
2017-03-22T04:00:00.000Z,1091.333,1065.481,1119.074,1063.69699
2017-03-23T04:00:00.000Z,1036.099,1091.333,1101.028,990.705
2017-03-24T04:00:00.000Z,1013.844,1036.099,1053.241,1012.245
2017-03-25T04:00:00.000Z,921.808,1013.844,1014.601,920.576
2017-03-26T04:00:00.000Z,962.508,921.808,972.271,891.511
2017-03-27T04:00:00.000Z,968.293,962.508,998.56,946.522
2017-03-28T04:00:00.000Z,1035.32199,968.293,1042.901,965.455
2017-03-29T04:00:00.000Z,1011.969,1035.32199,1064.52,1010.04699
2017-03-30T04:00:00.000Z,1041.374,1011.969,1056.89799,1011.315
2017-03-31T04:00:00.000Z,1048.86299,1041.374,1051.473,1023.187
2017-04-01T04:00:00.000Z,1077.557,1048.86299,1087.727,1040.614
2017-04-02T04:00:00.000Z,1082.37,1077.557,1103.528,1069.78199
2017-04-03T04:00:00.000Z,1140.037,1082.37,1140.037,1077.59099
2017-04-04T04:00:00.000Z,1148.092,1140.037,1155.714,1120.597
2017-04-05T04:00:00.000Z,1139.86,1148.092,1161.361,1125.827
2017-04-06T04:00:00.000Z,1150.685,1139.86,1151.20699,1113.077
2017-04-07T04:00:00.000Z,1177.284,1150.685,1202.82199,1149.209
2017-04-08T04:00:00.000Z,1196.896,1177.284,1202.037,1176.375
2017-04-09T04:00:00.000Z,1187.03299,1196.896,1196.896,1170.579
2017-04-10T04:00:00.000Z,1213.801,1187.03299,1218.239,1178.396
2017-04-11T04:00:00.000Z,1206.74,1213.801,1219.056,1202.78299
2017-04-12T04:00:00.000Z,1226.896,1206.74,1232.155,1204.364
2017-04-13T04:00:00.000Z,1216.269,1226.896,1226.927,1213.655
2017-04-14T04:00:00.000Z,1187.136,1216.269,1219.007,1154.9
2017-04-15T04:00:00.000Z,1186.10899,1187.136,1197.391,1169.893
2017-04-16T04:00:00.000Z,1189.55,1186.10899,1199.71,1178.094
2017-04-17T04:00:00.000Z,1184.2,1189.55,1190.96499,1178.19599
2017-04-18T04:00:00.000Z,1211.73799,1184.2,1211.73799,1181.78299
2017-04-19T04:00:00.000Z,1218.666,1211.73799,1222.358,1211.233
2017-04-20T04:00:00.000Z,1227.981,1218.666,1232.858,1209.183
2017-04-21T04:00:00.000Z,1261.702,1227.981,1264.665,1227.679
2017-04-22T04:00:00.000Z,1255.25125,1261.702,1275.053,1247.7925
2017-04-23T04:00:00.000Z,1232.7575,1255.25125,1255.905,1220
2017-04-24T04:00:00.000Z,1243.43,1232.7575,1250.455,1230.68374
2017-04-25T04:00:00.000Z,1251.5775,1243.43,1251.5775,1240.11999
2017-04-26T04:00:00.000Z,1269.69625,1251.5775,1270.7275,1248.7425
2017-04-27T04:00:00.000Z,1289.7475,1269.69625,1307.27875,1269.43
2017-04-28T04:00:00.000Z,1335.825,1289.7475,1343.5925,1289.4925
2017-04-29T04:00:00.000Z,1319.7,1335.825,1338.9875,1282.93249
2017-04-30T04:00:00.000Z,1311.58874,1319.7,1333.375,1311.25125
2017-05-01T04:00:00.000Z,1370.79,1311.58874,1371.20625,1308.7425
2017-05-02T04:00:00.000Z,1416.61,1370.79,1426.63375,1350.005
2017-05-03T04:00:00.000Z,1448.88625,1416.61,1466.88125,1408.54
2017-05-04T04:00:00.000Z,1506.7725,1448.88625,1507.51,1431.18125
2017-05-05T04:00:00.000Z,1543.31,1506.7725,1594.62625,1442.73125
2017-05-06T04:00:00.000Z,1536.1525,1543.31,1591.9675,1491.675
2017-05-07T04:00:00.000Z,1554.6025,1536.1525,1555.225,1517.65
2017-05-08T04:00:00.000Z,1564.065,1554.6025,1572.55375,1525.895
2017-05-09T04:00:00.000Z,1644.72875,1564.065,1655.7875,1564.065
2017-05-10T04:00:00.000Z,1695.83125,1644.72875,1753.595,1641.0625
2017-05-11T04:00:00.000Z,1748.35375,1695.83125,1764.21,1690.39875
2017-05-12T04:00:00.000Z,1774.52,1748.35375,1839.23125,1748.07
2017-05-13T04:00:00.000Z,1634.6075,1774.52,1799.495,1587.69375
2017-05-14T04:00:00.000Z,1774.805,1634.6075,1784.83625,1624.56125
2017-05-15T04:00:00.000Z,1747.04375,1774.805,1793.7325,1740.2
2017-05-16T04:00:00.000Z,1665.0325,1747.04375,1747.04375,1652.15625
2017-05-17T04:00:00.000Z,1744.44125,1665.0325,1753.0375,1657.10875
2017-05-18T04:00:00.000Z,1796.89625,1744.44125,1823.555,1744.44125
2017-05-19T04:00:00.000Z,1913.13875,1796.89625,1918.3275,1795.7775
2017-05-20T04:00:00.000Z,1983.97875,1913.13875,1993.12375,1909.23125
2017-05-21T04:00:00.000Z,2074.69625,1983.97875,2074.69625,1964.975
2017-05-22T04:00:00.000Z,2114.98875,2074.69625,2115.59125,2001.145
2017-05-23T04:00:00.000Z,2196.66874,2114.98875,2289.2075,2062.30249
2017-05-24T04:00:00.000Z,2348.55249,2196.66874,2356.405,2174.49375
2017-05-25T04:00:00.000Z,2581.85375,2348.55249,2593.36666,2310.42625
2017-05-26T04:00:00.000Z,2460.95375,2581.85375,2791.695,2298.48999
2017-05-27T04:00:00.000Z,2232.2875,2460.95375,2639.905,2067.0975
2017-05-28T04:00:00.000Z,2234.83374,2232.2875,2250.1475,1908.99125
2017-05-29T04:00:00.000Z,2195.785,2234.83374,2320.8175,2135.0025
2017-05-30T04:00:00.000Z,2315.73625,2195.785,2339.725,2157.34499
2017-05-31T04:00:00.000Z,2170.98124,2315.73625,2329.63625,2152.9225
2017-06-01T04:00:00.000Z,2402.125,2170.98124,2414.515,2162.22625
2017-06-02T04:00:00.000Z,2477.1725,2402.125,2489.9775,2361.74125
2017-06-03T04:00:00.000Z,2475.2975,2477.1725,2524.80625,2418.9325
2017-06-04T04:00:00.000Z,2526.31125,2475.2975,2593.64,2448.04374
2017-06-05T04:00:00.000Z,2605.125,2526.31125,2607.92999,2494.29125
2017-06-06T04:00:00.000Z,2855.03,2605.125,2911.86,2582.375
2017-06-07T04:00:00.000Z,2900.8525,2855.03,2967.47625,2742.335
2017-06-08T04:00:00.000Z,2737.9025,2900.8525,2911.93875,2625.085
2017-06-09T04:00:00.000Z,2826.03875,2737.9025,2864.365,2712.68875
2017-06-10T04:00:00.000Z,2846.00625,2826.03875,2874.69625,2794.0625
2017-06-11T04:00:00.000Z,2910.33625,2846.00625,2943.6325,2821.525
2017-06-12T04:00:00.000Z,3007.0125,2910.33625,3025.4725,2894.01
2017-06-13T04:00:00.000Z,2697.0775,3007.0125,3041.35833,2525.23875
2017-06-14T04:00:00.000Z,2780.1825,2697.0775,2802.9475,2696.4575
2017-06-15T04:00:00.000Z,2518.54875,2780.1825,2828.8825,2385.03125
2017-06-16T04:00:00.000Z,2438.61749,2518.54875,2522.3075,2185.96124
2017-06-17T04:00:00.000Z,2520.78375,2438.61749,2559.18874,2433.9475
2017-06-18T04:00:00.000Z,2680.1025,2520.78375,2707.06,2510.93874
2017-06-19T04:00:00.000Z,2611.67999,2680.1025,2680.1025,2522.3225
2017-06-20T04:00:00.000Z,2667.5475,2611.67999,2691.57375,2555.10375
2017-06-21T04:00:00.000Z,2805.0975,2667.5475,2822.63375,2636.05875
2017-06-22T04:00:00.000Z,2702.00375,2805.0975,2828.94375,2661.31125
2017-06-23T04:00:00.000Z,2763.29125,2702.00375,2783.75875,2643.75875
2017-06-24T04:00:00.000Z,2740.5925,2763.29125,2780.27,2726.04125
2017-06-25T04:00:00.000Z,2598.15875,2740.5925,2764.0375,2556.8225
2017-06-26T04:00:00.000Z,2630.59499,2598.15875,2696.88625,2530.63125
2017-06-27T04:00:00.000Z,2513.42999,2630.59499,2633.1075,2387.63749
2017-06-28T04:00:00.000Z,2556.1675,2513.42999,2597.27625,2332.60125
2017-06-29T04:00:00.000Z,2591.2675,2556.1675,2619.23625,2498.9325
2017-06-30T04:00:00.000Z,2547.3225,2591.2675,2620.84375,2530.12125
2017-07-01T04:00:00.000Z,2479.05499,2547.3225,2581.74125,2471.7925
2017-07-02T04:00:00.000Z,2424.69875,2479.05499,2547.0475,2396.01249
2017-07-03T04:00:00.000Z,2513.74125,2424.69875,2551.065,2410.4725
2017-07-04T04:00:00.000Z,2640.06125,2513.74125,2648.85624,2510.3225
2017-07-05T04:00:00.000Z,2588.67875,2640.06125,2659.78875,2583.3525
2017-07-06T04:00:00.000Z,2634.17375,2588.67875,2648.67999,2560.85
2017-07-07T04:00:00.000Z,2598.57,2634.17375,2638.09875,2591.9825
2017-07-08T04:00:00.000Z,2514.3625,2598.57,2603.47125,2482.77124
2017-07-09T04:00:00.000Z,2586.0425,2514.3625,2588.38125,2506.30375
2017-07-10T04:00:00.000Z,2524.12624,2586.0425,2590.7525,2510.28625
2017-07-11T04:00:00.000Z,2352.265,2524.12624,2541.55625,2314.0775
2017-07-12T04:00:00.000Z,2292.91375,2352.265,2428.15749,2272.31625
2017-07-13T04:00:00.000Z,2437.55375,2292.91375,2448.505,2292.41874
2017-07-14T04:00:00.000Z,2337.67875,2437.55375,2437.55375,2327.72875
2017-07-15T04:00:00.000Z,2109.37375,2337.67875,2372.83374,2105.24375
2017-07-16T04:00:00.000Z,2045.5725,2109.37375,2151.72875,1971.28375
2017-07-17T04:00:00.000Z,1986.9425,2045.5725,2055.7475,1836.92
2017-07-18T04:00:00.000Z,2189.23999,1986.9425,2246.11749,1986.9425
2017-07-19T04:00:00.000Z,2354.8925,2189.23999,2407.18874,2177.99375
2017-07-20T04:00:00.000Z,2349.355,2354.8925,2413.485,2258.1125
2017-07-21T04:00:00.000Z,2740.56875,2349.355,2946.36,2332.35375
2017-07-22T04:00:00.000Z,2738.775,2740.56875,2814.5075,2639.31374
2017-07-23T04:00:00.000Z,2831.67875,2738.775,2875.7775,2725.06625
2017-07-24T04:00:00.000Z,2772.3675,2831.67875,2836.3775,2670.76125
2017-07-25T04:00:00.000Z,2768.8025,2772.3675,2813.96875,2720.71125
2017-07-26T04:00:00.000Z,2540.20874,2768.8025,2796.92125,2485.185
2017-07-27T04:00:00.000Z,2570.195,2540.20874,2577.05875,2433.83125
2017-07-28T04:00:00.000Z,2699.72125,2570.195,2749.99875,2554.37
2017-07-29T04:00:00.000Z,2719.69,2699.72125,2833.2375,2682.87
2017-07-30T04:00:00.000Z,2714.70375,2719.69,2780.2075,2693.95875
2017-07-31T04:00:00.000Z,2718.6175,2714.70375,2753.33125,2615.8075
2017-08-01T04:00:00.000Z,2867.65375,2718.6175,2902.37125,2706.8225
2017-08-02T04:00:00.000Z,2739.70875,2867.65375,2925.03375,2670.16333
2017-08-03T04:00:00.000Z,2740.07125,2739.70875,2765.5525,2681.46875
2017-08-04T04:00:00.000Z,2811.71,2740.07125,2824.38,2731.19625
2017-08-05T04:00:00.000Z,3123.41125,2811.71,3167.555,2797.1175
2017-08-06T04:00:00.000Z,3254.71,3123.41125,3360.86625,3104.16875
2017-08-07T04:00:00.000Z,3274.6375,3254.71,3325.96625,3190.18625
2017-08-08T04:00:00.000Z,3474.7625,3274.6375,3476.81875,3258.405
2017-08-09T04:00:00.000Z,3416.185,3474.7625,3525.0375,3376.37
2017-08-10T04:00:00.000Z,3364.41125,3416.185,3442.98875,3280.325
2017-08-11T04:00:00.000Z,3451.8525,3364.41125,3474.335,3357.67125
2017-08-12T04:00:00.000Z,3705.43,3451.8525,3741.33125,3451.8525
2017-08-13T04:00:00.000Z,4104.015,3705.43,4162.5725,3701.83375
2017-08-14T04:00:00.000Z,4036.7575,4104.015,4225.4025,3890.005
2017-08-15T04:00:00.000Z,4462.67625,4036.7575,4483.54749,4036.7575
2017-08-16T04:00:00.000Z,4118.9025,4462.67625,4470.34375,3892.72
2017-08-17T04:00:00.000Z,4322.42125,4118.9025,4440.76124,3985.23375
2017-08-18T04:00:00.000Z,4311.685,4322.42125,4522.13,4225.5
2017-08-19T04:00:00.000Z,4180.23875,4311.685,4407.79625,4040.05375
2017-08-20T04:00:00.000Z,4139.38125,4180.23875,4235.06499,4033.53625
2017-08-21T04:00:00.000Z,4110.94125,4139.38125,4218.21125,4101.06125
2017-08-22T04:00:00.000Z,3911.27625,4110.94125,4142.63875,3884.6225
2017-08-23T04:00:00.000Z,4162.79249,3911.27625,4197.76124,3687.27625
2017-08-24T04:00:00.000Z,4178.75625,4162.79249,4299.96875,4130.925
2017-08-25T04:00:00.000Z,4396.03125,4178.75625,4420.35999,4165.77375
2017-08-26T04:00:00.000Z,4359.9025,4396.03125,4496.29249,4320.22
2017-08-27T04:00:00.000Z,4381.39625,4359.9025,4439.29125,4309.3125
2017-08-28T04:00:00.000Z,4340.46,4381.39625,4416.0225,4340.46
2017-08-29T04:00:00.000Z,4442.6575,4340.46,4455.04625,4239.01124
2017-08-30T04:00:00.000Z,4664.64375,4442.6575,4703.41749,4400.15874
2017-08-31T04:00:00.000Z,4676.1425,4664.64375,4707.5525,4545.5375
2017-09-01T04:00:00.000Z,4783.17,4676.1425,4808.12125,4654.07
2017-09-02T04:00:00.000Z,4864.285,4783.17,5013.9075,4726.74374
2017-09-03T04:00:00.000Z,4672.56875,4864.285,4902.26124,4529.37125
2017-09-04T04:00:00.000Z,4593.1825,4672.56875,4749.02875,4481.5225
2017-09-05T04:00:00.000Z,4160.535,4593.1825,4594.5775,4037.49875
2017-09-06T04:00:00.000Z,4517.57,4160.535,4529.58875,4111.97124
2017-09-07T04:00:00.000Z,4543.1025,4517.57,4666.46625,4517.57
2017-09-08T04:00:00.000Z,4628.6025,4543.1025,4691.97999,4506.6625
2017-09-09T04:00:00.000Z,4280.975,4628.6025,4698.73125,4151.6425
2017-09-10T04:00:00.000Z,4194.21875,4280.975,4394.51624,4161.9725
2017-09-11T04:00:00.000Z,4307.82625,4194.21875,4334.5075,3976.46125
2017-09-12T04:00:00.000Z,4295.76124,4307.82625,4310.79125,4108.475
2017-09-13T04:00:00.000Z,3944.58375,4295.76124,4368.22,3944.58375
2017-09-14T04:00:00.000Z,3817.0575,3944.58375,4053.3225,3766.36
2017-09-15T04:00:00.000Z,3358.10875,3817.0575,3896.7925,3209.43875
2017-09-16T04:00:00.000Z,3772.68375,3358.10875,3806.57875,2951.1525
2017-09-17T04:00:00.000Z,3608.595,3772.68375,3874.62625,3551.75875
2017-09-18T04:00:00.000Z,3764.6175,3608.595,3803.4125,3484.80125
2017-09-19T04:00:00.000Z,3976.3875,3764.6175,4080.4975,3753.3775
2017-09-20T04:00:00.000Z,3863.18625,3976.3875,4026.57,3847.35375
2017-09-21T04:00:00.000Z,3827.685,3863.18625,4021.46,3813.225
2017-09-22T04:00:00.000Z,3690.99125,3827.685,3890.98,3584.59125
2017-09-23T04:00:00.000Z,3612.1625,3690.99125,3748.705,3519.07125
2017-09-24T04:00:00.000Z,3772.8475,3612.1625,3810.5375,3612.1625
2017-09-25T04:00:00.000Z,3753.435,3772.8475,3775.7775,3627.52625
2017-09-26T04:00:00.000Z,3920.99125,3753.435,3970.2575,3752.46875
2017-09-27T04:00:00.000Z,3939.515,3920.99125,3968.53625,3865.23125
2017-09-28T04:00:00.000Z,4220.28,3939.515,4228.085,3930.91125
2017-09-29T04:00:00.000Z,4062.20375,4220.28,4278.77625,4027.04125
2017-09-30T04:00:00.000Z,4207.825,4062.20375,4227.43875,4035.7075
2017-10-01T04:00:00.000Z,4300.55125,4207.825,4366.805,4205.00375
2017-10-02T04:00:00.000Z,4414.1775,4300.55125,4431.32125,4261.34624
2017-10-03T04:00:00.000Z,4424.4725,4414.1775,4462.00625,4376.085
2017-10-04T04:00:00.000Z,4307.555,4424.4725,4426.06125,4246.29
2017-10-05T04:00:00.000Z,4186.78374,4307.555,4345.28374,4179.41875
2017-10-06T04:00:00.000Z,4325.23625,4186.78374,4355.89375,4150.7575
2017-10-07T04:00:00.000Z,4370.16875,4325.23625,4417.45125,4316.85999
2017-10-08T04:00:00.000Z,4446.17249,4370.16875,4461.66,4330.28374
2017-10-09T04:00:00.000Z,4624.34875,4446.17249,4625.22,4419.19375
2017-10-10T04:00:00.000Z,4789.30125,4624.34875,4870.04125,4554.0275
2017-10-11T04:00:00.000Z,4741.70875,4789.30125,4909.18124,4726.28
2017-10-12T04:00:00.000Z,4858.60499,4741.70875,4882.695,4730.87875
2017-10-13T04:00:00.000Z,5728.5475,4858.60499,5856.09875,4843.695
2017-10-14T04:00:00.000Z,5666.97875,5728.5475,5813.26875,5432.3525
2017-10-15T04:00:00.000Z,5779.07375,5666.97875,5844.77125,5570.04
2017-10-16T04:00:00.000Z,5607.01,5779.07375,5796.2425,5439.9825
2017-10-17T04:00:00.000Z,5643.55375,5607.01,5789.795,5569.3075
2017-10-18T04:00:00.000Z,5495.03875,5643.55375,5685.35,5461.02625
2017-10-19T04:00:00.000Z,5627.08625,5495.03875,5639.68625,5109.7
2017-10-20T04:00:00.000Z,5686.52625,5627.08625,5735.155,5544.70375
2017-10-21T04:00:00.000Z,6098.115,5686.52625,6112.18875,5611.1175
2017-10-22T04:00:00.000Z,5949.07875,6098.115,6183.9825,5886.65125
2017-10-23T04:00:00.000Z,5969.795,5949.07875,6031.74625,5733.01875
2017-10-24T04:00:00.000Z,5649.005,5969.795,6050.20375,5564.77375
2017-10-25T04:00:00.000Z,5550.85875,5649.005,5769.27,5374.5975
2017-10-26T04:00:00.000Z,5776.87875,5550.85875,5784.57625,5430.75
2017-10-27T04:00:00.000Z,5923.70625,5776.87875,5995.92625,5695.33125
2017-10-28T04:00:00.000Z,5737.1025,5923.70625,5926.64,5691.7575
2017-10-29T04:00:00.000Z,5741.7225,5737.1025,5806.9225,5667.34875
2017-10-30T04:00:00.000Z,6151.325,5741.7225,6306.5775,5733.85625
2017-10-31T04:00:00.000Z,6130.56375,6151.325,6218.48875,6026.68875
2017-11-01T04:00:00.000Z,6424.515,6130.56375,6458.26625,6089.47375
2017-11-02T04:00:00.000Z,6879.365,6424.515,6922.9,6357.91
2017-11-03T04:00:00.000Z,7199.2375,6879.365,7355.35,6798.3975
2017-11-04T04:00:00.000Z,7210.46875,7199.2375,7454.03875,6994.8775
2017-11-05T04:00:00.000Z,7376.7425,7210.46875,7503.71875,7100.51125
2017-11-06T05:00:00.000Z,7231.93,7376.7425,7601.535,7202.47125
2017-11-07T05:00:00.000Z,7123.89375,7231.93,7423.05875,6932.42875
2017-11-08T05:00:00.000Z,7356.50625,7123.89375,7377.9625,6978.5875
2017-11-09T05:00:00.000Z,7342.82375,7356.50625,7879.06,7095.42375
2017-11-10T05:00:00.000Z,7250.77,7342.82375,7439.385,7058.35125
2017-11-11T05:00:00.000Z,6773.695,7250.77,7305.295,6422.975
2017-11-12T05:00:00.000Z,6075.30125,6773.695,6806.04375,6062.08625
2017-11-13T05:00:00.000Z,5969.13,6075.30125,6466.46,5507.29
2017-11-14T05:00:00.000Z,6666.27125,5969.13,6770.37,5949.5025
2017-11-15T05:00:00.000Z,6867.42625,6666.27125,6910.2475,6442.4
2017-11-16T05:00:00.000Z,7259.3,6867.42625,7336.80125,6798.9325
2017-11-17T05:00:00.000Z,7924.1825,7259.3,7998.39625,7172.755
2017-11-18T05:00:00.000Z,7598.2775,7924.1825,7984.68375,7460.11125
2017-11-19T05:00:00.000Z,7787.45625,7598.2775,7848.94125,7546.33375
2017-11-20T05:00:00.000Z,7954.7675,7787.45625,8101.91,7678.375
2017-11-21T05:00:00.000Z,7879.06,7954.7675,8286.17375,7818.5025
2017-11-22T05:00:00.000Z,8150.6325,7879.06,8362.3025,7828.535
2017-11-23T05:00:00.000Z,8208.75375,8150.6325,8294.495,8095.08125
2017-11-24T05:00:00.000Z,8094.445,8208.75375,8264.3875,7892.68
2017-11-25T05:00:00.000Z,8190.87125,8094.445,8333.17375,8025.19625
2017-11-26T05:00:00.000Z,8851.305,8190.87125,8909.31,8190.87125
2017-11-27T05:00:00.000Z,9573.9675,8851.305,9682.10125,8834.3875
2017-11-28T05:00:00.000Z,9713.09625,9573.9675,9743.12375,9382.13125
2017-11-29T05:00:00.000Z,10295.6225,9713.09625,10358.30625,9690.33375
2017-11-30T05:00:00.000Z,10542.6625,10295.6225,11377.33375,9290.29625
2017-12-01T05:00:00.000Z,9706.10375,10542.6625,10681.85125,9021.84874
2017-12-02T05:00:00.000Z,10923.20125,9706.10375,11082.27,9421.45624
2017-12-03T05:00:00.000Z,10973.54375,10923.20125,11156.145,10705.12999
2017-12-04T05:00:00.000Z,11382.20875,10973.54375,11831.5125,10495.5625
2017-12-05T05:00:00.000Z,11597.23125,11382.20875,11662.84375,10875.71375
2017-12-06T05:00:00.000Z,12230.365,11597.23125,12273.54,11473.50875
2017-12-07T05:00:00.000Z,13734.52,12230.365,14097.04,12152.1075
2017-12-08T05:00:00.000Z,16403.42125,13734.52,17153.94125,13731.82
2017-12-09T05:00:00.000Z,15732.1,16403.42125,16590.21375,13963.52875
2017-12-10T05:00:00.000Z,13152.52875,15732.1,15859.42375,13152.52875
2017-12-11T05:00:00.000Z,16299.2975,13152.52875,16587.8425,13152.52875
2017-12-12T05:00:00.000Z,16374.8975,16299.2975,17382.63874,16031.4475
2017-12-13T05:00:00.000Z,16678.28749,16374.8975,17615.4725,16259.2775
2017-12-14T05:00:00.000Z,16246.13875,16678.28749,17335.73125,15799.8675
